occ_code,occupation_title,observed_exposure,theoretical_exposure,human_theoretical_exposure,annual_mean_wage,total_employment,computer_use_score,physical_presence_index,customer_facing_index,education_index,task_usage_pct,frontline_origin_task_usage_pct,major_group,frontline_soc,calibrated_employment_pct,any_ai_use,log_wage,ai_access_gap,frontline_physical,frontline_customer
29-1131,Veterinarians,0.0926,0.4594594594594595,0.4324324324324324,136300.0,78220.0,3.24,2.435,4.836666666666667,11.0264,0.022256727423168334,0.0,29,0,0.051509991644940675,1.0,11.822613617684624,0.36685945945945947,0.0,1.0
29-1141,Registered Nurses,0.0595,0.6908921729611385,0.5115959027289076,94480.0,3175390.0,4.186,2.1545,4.524,6.821592863714549,0.3151290759268606,0.0,29,0,2.091080444508159,1.0,11.456143450871243,0.6313921729611385,0.0,1.0
29-1151,Nurse Anesthetists,0.0,0.3333333333333333,0.25,214200.0,47810.0,4.15,2.0675,4.57,9.740800000000002,0.0,0.0,29,0,0.03148418180189995,0.0,12.274665436995786,0.3333333333333333,0.0,1.0
29-1161,Nurse Midwives,0.052,0.5853658536585367,0.4878048780487805,131570.0,6960.0,4.0,1.9525000000000001,4.796666666666667,8.125012501250126,0.04883387840495179,0.0,29,0,0.004583348783543687,1.0,11.787294308359884,0.5333658536585366,0.0,1.0
29-1171,Nurse Practitioners,0.0944,0.9259259259259258,0.5555555555555556,128490.0,280140.0,4.2,2.1725,4.666666666666667,8.869613038696132,0.145323337880688,0.0,29,0,0.18447978853763336,1.0,11.763606359277526,0.8315259259259258,0.0,1.0
29-1181,Audiologists,0.0,0.7727272727272727,0.6818181818181819,92620.0,13880.0,4.77,1.6025,4.773333333333333,11.045499999999999,0.0051059551147267825,0.0,29,0,0.009140356482124478,0.0,11.436260380034742,0.7727272727272727,0.0,1.0
29-1211,Anesthesiologists,0.0,0.5,0.5294117647058824,339470.0,33470.0,3.33,1.8924999999999998,4.476666666666667,11.605500000000001,0.0032730481504658782,0.0,29,0,0.02204090284270218,0.0,12.735140856833445,0.5,0.0,1.0
29-1212,,,0.6923076923076923,0.3846153846153846,423250.0,15190.0,,,,,0.0,0.0,29,0,0.010003027014659282,,12.955718299995382,,,
29-1213,Dermatologists,0.0,0.7647058823529411,0.4705882352941176,342860.0,12040.0,4.12,2.1,4.88,10.723700000000001,0.0,0.0,29,0,0.007928666573831318,0.0,12.745077479561472,0.7647058823529411,0.0,1.0
29-1214,,,0.8235294117647058,0.5294117647058824,306640.0,35100.0,4.34,2.0675,4.876666666666666,11.586199999999998,0.0,0.0,29,0,0.023114302054940142,,12.633429700054437,,0.0,1.0
29-1215,Family Medicine Physicians,0.0,0.875,0.5416666666666666,240790.0,112010.0,4.55,1.7275,4.866666666666666,10.87028702870287,0.06546096300931897,0.0,29,0,0.07376162316734601,0.0,12.391680463315279,0.875,0.0,1.0
29-1216,General Internal Medicine Physicians,0.084,0.9142857142857144,0.4571428571428571,245450.0,67210.0,4.1,1.8775,4.413333333333333,11.5301,0.037836436619386266,0.0,29,0,0.044259608008903904,1.0,12.4108485394862,0.8302857142857144,0.0,0.0
29-1217,Neurologists,0.0,0.8695652173913043,0.6086956521739131,271470.0,9350.0,3.97,1.7074999999999998,4.716666666666667,11.277472252774723,0.0027493604463913056,0.0,29,0,0.006157228610076648,0.0,12.511606915013289,0.8695652173913043,0.0,1.0
29-1218,Obstetricians and Gynecologists,0.0685,0.7857142857142857,0.4285714285714285,278660.0,19820.0,4.18,2.0949999999999998,4.8066666666666675,11.705600000000002,0.0056296428188013555,0.0,29,0,0.013052007599114348,1.0,12.537747679667582,0.7172142857142857,0.0,1.0
29-1221,"Pediatricians, General",0.0,0.9666666666666668,0.5,205860.0,34870.0,4.02,2.09,4.42,11.770299999999999,0.02448240016548517,0.0,29,0,0.022962840816403495,0.0,12.23495160508055,0.9666666666666668,0.0,0.0
29-1222,"Physicians, Pathologists",0.1577,0.8787878787878788,0.5757575757575758,270560.0,11020.0,4.28,1.535,3.81,11.413,0.06519911915728159,0.0,29,0,0.007256968907277504,1.0,12.508249164132407,0.7210878787878787,0.0,0.0
29-1223,Psychiatrists,0.0,0.8695652173913043,0.7826086956521738,256930.0,24830.0,3.46,1.4675,4.396666666666667,11.374062593740627,0.024875165943541097,0.0,29,0,0.016351228490716917,0.0,12.45655895323609,0.8695652173913043,0.0,0.0
29-1224,Radiologists,0.199,0.977777777777778,0.7111111111111111,353960.0,31960.0,4.47,1.715,4.373333333333334,10.6706,0.17307878619663922,0.0,29,0,0.021046526885352905,1.0,12.776939191381286,0.778777777777778,0.0,0.0
29-1229,"Physicians, All Other",0.0297,0.733812518718179,0.5197064989517819,248640.0,310080.0,4.194999999999999,2.07125,4.623888888888889,11.260362327294546,0.09151442628702766,0.0,29,0,0.20419609063236008,1.0,12.42376134616142,0.704112518718179,0.0,1.0
29-1241,"Ophthalmologists, Except Pediatric",0.0,0.7941176470588235,0.5588235294117647,312120.0,11530.0,3.05,1.935,4.896666666666667,9.93039303930393,0.015186943418161805,0.0,29,0,0.007592817740554411,0.0,12.651143008230697,0.7941176470588235,0.0,1.0
29-1242,"Orthopedic Surgeons, Except Pediatric",0.0,0.6,0.4,378250.0,14820.0,,,,,0.003316688792472126,0.0,29,0,0.009759371978752504,0.0,12.843310631650603,0.6,,
29-1243,Pediatric Surgeons,0.0,0.611111111111111,0.3888888888888888,449320.0,1180.0,,,,,0.003316688792472126,0.0,29,0,0.000777062006405395,0.0,13.015490607755506,0.611111111111111,,
29-1249,,,,,343990.0,26370.0,,,,,0.003316688792472126,0.0,29,0,0.017365360261788365,,12.748367866165559,,,
29-1291,Acupuncturists,0.0,0.1666666666666666,0.4444444444444444,84260.0,9370.0,3.03,2.1125,4.363333333333333,8.143099999999999,0.028148214094007074,0.0,29,0,0.006170399152558095,0.0,11.341662535533008,0.1666666666666666,0.0,0.0
29-1292,Dental Hygienists,0.0,0.3125,0.1875,89890.0,211630.0,3.82,1.6025,4.61,5.847800000000001,0.006938862078987786,0.0,29,0,0.1393640952674354,0.0,11.406341979567445,0.3125,0.0,1.0
29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",0.0222,0.796474358974359,0.48637820512820507,123840.0,31100.0,3.92,1.62,4.638333333333334,9.073653682684135,0.052630614259492246,0.0,29,0,0.020480193558650668,1.0,11.726745688823554,0.774274358974359,0.0,1.0
29-2010,,,,,62870.0,334380.0,,,,,0.0,0.0,29,0,0.22019829974731864,,11.048824381377107,,,
29-2011,,,0.5370720443349754,0.283740763546798,,,4.125,1.65125,3.674166666666667,5.998100047498813,0.09282364554721408,0.0,29,0,,,,,0.0,0.0
29-2012,,,0.33928571428571425,0.0952380952380952,,,3.885,1.8724999999999998,3.785,5.21155,0.08339726687387236,0.0,29,0,,,,,0.0,0.0
29-2031,Cardiovascular Technologists and Technicians,0.0,0.6285714285714286,0.2285714285714285,70270.0,55660.0,4.3,2.0075000000000003,4.636666666666667,4.5875,0.016365240752329594,0.0,29,0,0.036653619725868045,0.0,11.160100244186243,0.6285714285714286,0.0,1.0
29-2032,Diagnostic Medical Sonographers,0.0,0.5,0.4473684210526315,89020.0,82780.0,3.98,2.0225,4.463333333333334,5.616499999999999,0.002225672742316833,0.0,29,0,0.054512875330710676,0.0,11.396616342569846,0.5,0.0,1.0
29-2033,Nuclear Medicine Technologists,0.0513,0.5161290322580645,0.3548387096774194,95080.0,16560.0,4.55,2.025,4.71,5.43075692430757,0.02120935201501929,0.0,29,0,0.010905209174638426,1.0,11.46247392147413,0.4648290322580645,0.0,1.0
29-2034,Radiologic Technologists and Technicians,0.0,0.7543859649122806,0.4561403508771929,75250.0,221170.0,4.29,2.335,4.673333333333333,4.7759,0.025398853647615467,0.0,29,0,0.1456464440310858,0.0,11.228571182611121,0.7543859649122806,0.0,1.0
29-2035,Magnetic Resonance Imaging Technologists,0.039,0.6,0.3111111111111111,86600.0,41340.0,4.52,1.9674999999999998,4.233333333333333,4.739226077392262,0.028802823724100195,0.0,29,0,0.027223511309151724,1.0,11.369055094550527,0.5609999999999999,0.0,0.0
29-2036,,,0.75,0.5,131850.0,3900.0,4.8,1.325,3.7166666666666663,6.7,0.0,0.0,29,0,0.002568255783882238,,11.789420191781433,,0.0,0.0
29-2042,Emergency Medical Technicians,0.0,0.25,0.4166666666666666,43100.0,167040.0,,,,,0.0018983679272702256,0.0,29,0,0.11000037080504846,0.0,10.671278276091838,0.25,,
29-2043,Paramedics,0.0,0.2307692307692307,0.3846153846153846,57450.0,98770.0,,,,,0.0018983679272702256,0.0,29,0,0.06504272404462787,0.0,10.958670283276902,0.2307692307692307,,
29-2051,Dietetic Technicians,0.2446,0.9130434782608696,0.7826086956521738,38440.0,24240.0,3.0,2.575,4.506666666666667,3.7699000000000003,0.05367798966764138,0.0,29,0,0.015962697487514218,1.0,10.556853863084228,0.6684434782608696,0.0,1.0
29-2052,Pharmacy Technicians,0.0735,0.5588235294117647,0.6176470588235294,43330.0,460280.0,4.17,2.6325000000000003,4.383333333333333,2.9808,0.002618438520372763,0.0,29,0,0.3031068646680299,1.0,10.676600514733956,0.4853235294117647,0.0,0.0
29-2053,Psychiatric Technicians,0.0,0.24,0.52,43650.0,115940.0,3.13,2.65,3.84,4.2669999999999995,0.002225672742316833,0.0,29,0,0.07634963476495044,0.0,10.683958561267747,0.24,0.0,0.0
29-2055,Surgical Technologists,0.0,0.1,0.0333333333333333,62250.0,110320.0,2.85,2.395,4.406666666666666,3.9938,0.001963828890279547,0.0,29,0,0.07264871232766372,0.0,11.038913814326953,0.1,0.0,0.0
29-2056,Veterinary Technologists and Technicians,0.0,0.2622950819672131,0.2295081967213114,44040.0,122000.0,3.28,2.8225,4.28,3.7771999999999992,0.010735597933528239,0.0,29,0,0.08034030913682898,0.0,10.692853590836616,0.2622950819672131,0.0,0.0
29-2057,Ophthalmic Medical Technicians,0.0,0.6052631578947368,0.1842105263157894,44290.0,73390.0,4.09,2.115,4.713333333333334,2.6364,0.0,0.0,29,0,0.04832930563567114,0.0,10.698514196917245,0.6052631578947368,0.0,1.0
29-2061,Licensed Practical and Licensed Vocational Nurses,0.0,0.4210526315789473,0.4473684210526315,60790.0,630250.0,3.77,2.435,4.3566666666666665,4.033099999999999,0.002618438520372763,0.0,29,0,0.4150367199466104,0.0,11.015180580742769,0.4210526315789473,0.0,0.0
29-2072,Medical Records Specialists,0.6674,1.0,0.8823529411764706,53690.0,185690.0,,,,,0.04824472973786789,0.0,29,0,0.12228190166899815,1.0,10.890982043416615,0.3326,,
29-2081,"Opticians, Dispensing",0.0,0.4761904761904761,0.3333333333333333,47560.0,76770.0,4.3,1.815,4.859999999999999,3.0834,0.0,0.0,29,0,0.05055512731503574,0.0,10.769747350804717,0.4761904761904761,0.0,1.0
29-2091,Orthotists and Prosthetists,0.0,0.3793103448275862,0.3793103448275862,80500.0,8820.0,4.14,2.2525000000000004,4.426666666666667,7.85,0.0,0.0,29,0,0.005808209234318292,0.0,11.296012463406655,0.3793103448275862,0.0,1.0
29-2092,Hearing Aid Specialists,0.0,0.4,0.1,61550.0,10250.0,4.3,1.5175,4.56,6.990900909909009,0.0,0.0,29,0,0.006749903021741778,0.0,11.0276051316126,0.4,0.0,1.0
29-2099,"Health Technologists and Technicians, All Other",0.0445,0.7591269841269841,0.3976190476190476,54220.0,171110.0,4.326666666666667,1.9191666666666665,4.694444444444444,4.329844328144271,0.12359029816159423,0.11874618689890463,29,0,0.11268057620002302,1.0,10.900805123052656,0.7146269841269841,0.0,1.0
29-9021,Health Information Technologists and Medical Registrars,0.3063,1.0,0.75,70260.0,34430.0,,,,,0.04824472973786789,0.0,29,0,0.022673088881811652,1.0,11.159957925819818,0.6937,,
29-9091,Athletic Trainers,0.0531,0.4651162790697674,0.4883720930232558,61540.0,28480.0,3.2,3.46,4.5633333333333335,6.7554,0.011128363711584068,0.0,29,0,0.01875485249358106,1.0,11.027442648876033,0.4120162790697674,1.0,1.0
29-9092,Genetic Counselors,0.0123,0.894736842105263,0.894736842105263,98130.0,3050.0,4.26,1.3825,4.58,8.0,0.07305443471839998,0.0,29,0,0.002008507728420725,1.0,11.49404840920054,0.8824368421052631,0.0,1.0
29-9093,Surgical Assistants,0.0,0.0784313725490196,0.0784313725490196,65190.0,18780.0,3.53,2.325,4.3933333333333335,5.123575284943011,0.004975033188708139,0.0,29,0,0.012367139390079085,0.0,11.085061361918585,0.0784313725490196,0.0,0.0
29-9099,"Healthcare Practitioners and Technical Workers, All Other",0.0,0.6,0.3999999999999999,70800.0,36900.0,3.5,1.8,4.493333333333333,5.6213,0.028540979872062906,0.0,29,0,0.024299650878270407,0.0,11.16761427968181,0.6,0.0,1.0
31-1120,,,,,33380.0,3689350.0,,,,,0.0,0.0,31,0,2.4295362224951704,,10.415712197215827,,,
31-1121,,,0.0769230769230769,0.0769230769230769,,,1.91,2.25,3.97,2.6084608460846086,0.0023565946683354764,0.0,31,0,,,,,0.0,0.0
31-1122,,,0.2777777777777778,0.4444444444444444,,,3.47,2.7725,4.0633333333333335,2.6813,0.028802823724100392,0.028802823724100392,31,0,,,,,0.0,0.0
31-1131,Nursing Assistants,0.0,0.1525423728813559,0.2372881355932203,39610.0,1351760.0,3.08,3.1325,4.116666666666666,3.464353564643535,0.014270489936031404,0.0,31,0,0.8901703238023153,0.0,10.586836890615963,0.1525423728813559,0.0,0.0
31-1132,Orderlies,0.0,0.0,0.09375,38440.0,48710.0,2.45,3.235,4.24,1.9758000000000002,0.004189501632596381,0.0,31,0,0.032076845351549664,0.0,10.556853863084228,0.0,0.0,0.0
31-1133,Psychiatric Aides,0.0,0.125,0.25,41000.0,32310.0,2.96,2.6599999999999997,4.166666666666666,3.5288999999999997,0.0,0.0,31,0,0.021277004173856903,0.0,10.621327345686446,0.125,0.0,0.0
31-2011,Occupational Therapy Assistants,0.0,0.3488372093023256,0.3255813953488372,68170.0,46090.0,3.97,2.6750000000000003,4.163333333333333,4.9857,0.02710083868585803,0.0,31,0,0.03035150487072314,0.0,11.129759864356831,0.3488372093023256,0.0,0.0
31-2012,Occupational Therapy Aides,0.0661,0.2592592592592592,0.1481481481481481,42060.0,4430.0,3.9,2.66,4.256666666666667,3.5696000000000003,0.002225672742316833,0.0,31,0,0.0029172741717792042,1.0,10.646852449256691,0.1931592592592592,0.0,0.0
31-2021,Physical Therapist Assistants,0.0,0.2051282051282051,0.2051282051282051,65860.0,104000.0,4.14,2.3024999999999998,4.653333333333333,5.197280271972803,0.0,0.0,31,0,0.06848679771219802,0.0,11.095286555930356,0.2051282051282051,0.0,1.0
31-2022,Physical Therapist Aides,0.0,0.2424242424242424,0.2424242424242424,34810.0,42390.0,4.01,2.515,4.33,4.117888211178882,0.0,0.0,31,0,0.02791495533673148,0.0,10.457659980805484,0.2424242424242424,0.0,0.0
31-9011,Massage Therapists,0.0,0.074074074074074,0.2962962962962963,62560.0,92650.0,2.27,2.1175,4.513333333333334,3.3846615338466157,0.0200310546808515,0.0,31,0,0.061012517384953335,0.0,11.043881375219193,0.074074074074074,0.0,1.0
31-9091,Dental Assistants,0.0,0.4,0.2,47350.0,370690.0,4.45,2.4625000000000004,4.3500000000000005,3.0503000000000005,0.005498720892782712,0.0,31,0,0.24410933696091042,0.0,10.765322098614224,0.4,0.0,0.0
31-9092,Medical Assistants,0.0476,0.5384615384615384,0.2307692307692307,43350.0,763040.0,4.68,1.97,4.423333333333333,3.4917000000000002,0.010473754081490953,0.0,31,0,0.5024823665991882,1.0,10.677061982208688,0.49086153846153846,0.0,1.0
31-9093,Medical Equipment Preparers,0.0,0.1481481481481481,0.074074074074074,47410.0,66790.0,3.52,2.5524999999999998,4.419999999999999,3.225,0.0,0.0,31,0,0.04398301172305486,0.0,10.766588455896164,0.1481481481481481,0.0,0.0
31-9094,Medical Transcriptionists,0.6365,0.9285714285714284,0.3214285714285714,39090.0,52420.0,4.84,1.9275000000000002,4.346666666666667,3.3838,0.11010533978167449,0.0,31,0,0.03451998015455211,1.0,10.573621958787001,0.2920714285714284,0.0,0.0
31-9095,Pharmacy Aides,0.022,0.52,0.2,38980.0,43830.0,4.51,2.5025000000000004,4.580000000000001,2.1429,0.021733039719093863,0.0,31,0,0.02886323407428499,1.0,10.570803973061551,0.498,0.0,1.0
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,0.0179,0.3333333333333333,0.1481481481481481,37310.0,115770.0,3.94,3.3625000000000003,4.243333333333333,2.1497149714971493,0.03875289010151687,0.0,31,0,0.07623765933789582,1.0,10.527016666215204,0.31543333333333334,1.0,0.0
31-9097,Phlebotomists,0.0,0.2195121951219512,0.1707317073170731,43130.0,137080.0,4.41,2.705,4.636666666666667,3.091190880911909,0.010473754081490953,0.0,31,0,0.0902708675998856,0.0,10.671974089641889,0.2195121951219512,0.0,1.0
31-9099,"Healthcare Support Workers, All Other",0.0,0.5307017543859648,0.15789473684210525,47010.0,102230.0,3.63,2.14,4.328333333333333,4.195390230488476,0.005236877040745526,0.0,31,0,0.06732120509728849,0.0,10.758115624018176,0.5307017543859648,0.0,0.0
33-1011,First-Line Supervisors of Correctional Officers,0.0315,0.3478260869565217,0.3478260869565217,76840.0,52280.0,4.08,3.3625,4.289999999999999,3.211221122112211,0.0051059551147267825,0.0,33,0,0.03442783512860094,1.0,11.249480616882494,0.31632608695652165,1.0,0.0
33-1012,First-Line Supervisors of Police and Detectives,0.0,0.5526315789473684,0.5526315789473684,106000.0,138140.0,4.08,3.205,4.8133333333333335,3.287,0.01845999156862768,0.0,33,0,0.09096903490177762,0.0,11.571194373094205,0.5526315789473684,0.0,1.0
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,0.0,0.6037735849056604,0.490566037735849,90740.0,84120.0,3.4,3.6374999999999997,4.66,3.6868,0.00968822252537909,0.0,33,0,0.05539536134311229,0.0,11.415753553217955,0.6037735849056604,1.0,1.0
33-1091,,,0.5714285714285714,0.3809523809523809,59580.0,64900.0,3.9,2.9299999999999997,4.773333333333333,3.921807819218078,0.0,0.0,33,0,0.04273845638573453,,10.995075226267273,,0.0,1.0
33-1099,,,,,67870.0,19620.0,,,,,0.0,0.0,33,0,0.012920316090725905,,11.125349389697805,,,
33-2011,Firefighters,0.0,0.175438596491228,0.1052631578947368,60390.0,315460.0,3.08,3.6125,4.7,3.0200020002000207,0.0,0.0,33,0,0.20773919031500482,0.0,11.008578807301946,0.175438596491228,1.0,1.0
33-2021,Fire Inspectors and Investigators,0.0,0.4423076923076923,0.5192307692307693,82510.0,14200.0,3.94,3.565,4.8500000000000005,3.3274327432743274,0.0,0.0,33,0,0.009351095233858709,0.0,11.32067477709839,0.4423076923076923,1.0,1.0
33-2022,Forest Fire Inspectors and Prevention Specialists,0.0,0.3125,0.5,61090.0,2270.0,3.44,3.9725,4.673333333333333,3.9377999999999997,0.0,0.0,33,0,0.0014948581817506529,0.0,11.020103465643812,0.3125,1.0,1.0
33-3011,Bailiffs,0.0,0.0357142857142857,0.25,58460.0,15900.0,3.57,2.5100000000000002,4.463333333333334,3.1496149614961495,0.0,0.0,33,0,0.010470592550588274,0.0,10.976098038665237,0.0357142857142857,0.0,1.0
33-3012,Correctional Officers and Jailers,0.0,0.2954545454545454,0.3636363636363636,58810.0,351420.0,3.81,2.94,4.59,2.2271,0.024351478239466623,0.0,33,0,0.23141985120300193,0.0,10.982067187454001,0.2954545454545454,0.0,1.0
33-3021,Detectives and Criminal Investigators,0.0374,0.7064353946706888,0.6182001005530418,95930.0,106730.0,4.173333333333333,2.6083333333333334,4.225555555555555,4.542397173521765,0.12071001578918387,0.0,33,0,0.0702846756556155,1.0,11.471374037811993,0.6690353946706888,0.0,0.0
33-3031,Fish and Game Wardens,0.0,0.4772727272727273,0.2727272727272727,61120.0,6290.0,3.75,3.465,4.7299999999999995,5.3498650134986505,0.005629642818801355,0.0,33,0,0.0041421400718993865,0.0,11.020594423840402,0.4772727272727273,1.0,1.0
33-3041,Parking Enforcement Workers,0.0,0.4615384615384615,0.5384615384615384,50430.0,7420.0,3.5,3.33,4.153333333333333,2.0733073307330736,0.0,0.0,33,0,0.00488627652360786,0.0,10.828341515070772,0.4615384615384615,1.0,0.0
33-3051,Police and Sheriff's Patrol Officers,0.1234,0.5250410509031198,0.3780788177339901,76550.0,646310.0,4.4,3.3325000000000005,4.7733333333333325,3.54065,0.14309766513837138,0.0,33,0,0.42561312398557904,1.0,11.24569940108583,0.4016410509031198,1.0,1.0
33-3052,Transit and Railroad Police,0.0,0.4166666666666666,0.625,78230.0,2360.0,3.67,3.6399999999999997,4.566666666666666,4.3376662333766625,0.002225672742316833,0.0,33,0,0.0015541256867539828,0.0,11.267408484679127,0.4166666666666666,1.0,1.0
